"Little Star Pizza","Mon 8:15 am - 10:45 am / tues-Weds 1 pm - 4:45 pm / Thurs 8:30 am - 12:45 pm / Fri 10:15 am - 7:45 pm / Sat 11:30 am - 10:30 pm / Sun 5:15 am - 8:30 am"
"Market Restaurant and Bar","sun-Tues 10:30 am - 1:30 am / weds Thurs 8:45 am - 4 pm / Fri 2:30 pm - 5 pm / Sat 9:45 am - 11:45 am"
"Momofuku Ko","Mon 7:30 am - 1:15 pm / Tues 1 pm - 7:15 pm / Weds 3:45 pm - 3:15 am / Thurs 2 pm - 6:15 pm / fri-Sat 9:15 am - 10:30 am / Sun 2:45 pm - 3:15 pm"
"Old Lisbon","Mon 9:45 am - 4 pm / Tues, Sat 10:15 am - 7:15 pm / weds Fri 9:30 am - 7:30 pm / Sun 5 am - 10:30 pm"
"Owen & Engine","mon- Tues, Sat 2:15 pm - 2 am / Weds 10:15 am - 2:30 am / Thurs, Sun 2 pm - 12:45 pm / Fri 2:30 pm - 12:30 pm"
"Pita Pan","mon- Tues 2:15 pm - 1:15 am / weds Thurs 4:30 pm - 2:45 am / Fri 3:45 pm - 8:15 pm / Sat 7 am - 2:30 pm / Sun 11:30 am - 1:15 am"
"Quince","Mon 11:15 am - 12:15 pm / Tues, Fri 6 am - 1:45 pm / Weds 12:30 pm - 12:15 pm / Thurs, Sun 4 pm - 11:45 pm / Sat 8 am - 12:30 pm"
"Sears Fine Food","sun-Tues 4 pm - 8:15 pm / Weds 5:15 pm - 10:15 pm / thurs-Fri 6:15 am - 9 pm / Sat 8:30 am - 2 pm"
"The Big 4","Mon, weds Thurs 1 pm - 6:45 pm / Tues 12:30 pm - 9:45 pm / Fri 12 pm - 11:30 pm / Sat 10:15 am - 9 pm / Sun 7:30 am - 12:30 pm"
"The Bear & The Monarch","Mon, weds Sat 1:15 pm - 1:30 am / Tues, Sun 10:15 am - 3:30 am"
"The Marine Room","Mon 9:30 am - 10:30 pm / Tues, Thurs, Sat 1:30 pm - 10 pm / Weds 3:45 pm - 3:45 am / Fri 4 pm - 2 am / Sun 10:45 am - 1:15 pm"
"The Patio","Mon 3:30 pm - 8:15 pm / Tues 9:45 am - 3:45 am / Weds 5:30 pm - 3 am / Thurs 9:15 am - 11:15 am / fri-Sat 8:15 am - 6:15 pm / Sun 10 am - 11:30 am"
"The Smoking Goat","Mon 2:15 pm - 8 pm / tues-Weds 4:45 pm - 8:15 pm / Thurs 10 am - 6:30 pm / fri-Sat 4:15 pm - 7:15 pm / Sun 7:30 am - 1:45 pm"
"Top of the Market","Mon 8 am - 9:45 am / Tues 7:45 am - 7:30 pm / Weds 3 pm - 2:45 am / Thurs, Sun 4:30 pm - 1:45 am / Fri 12 pm - 2:45 am / Sat 4:15 pm - 9:15 pm"
"Zuma","mon- Tues, Thurs 12:45 pm - 1 pm / Weds 5:30 am - 1:15 am / Fri 3:45 pm - 6:30 pm / Sat 1 pm - 7:15 pm / Sun 6 am - 11:45 pm"
"13 Coins","Mon 5 pm - 10:30 pm / Tues, Sat 5 pm - 6:45 pm / weds Thurs 3:15 pm - 3:45 am / Fri 9:15 am - 10:45 am / Sun 10:45 am - 3:45 pm"
"Basic Kneads Pizza","sun-Tues 1 pm - 10 pm / Weds 4:30 pm - 6:15 pm / Thurs 8:15 am - 9 am / Fri 5:30 pm - 3:45 am / Sat 2:30 pm - 12:45 pm"
"Burger Lounge","Mon, Weds 5:30 pm - 7 pm / Tues 10:30 am - 7:30 pm / Thurs, Sat 1:15 pm - 2:15 pm / Fri 8:15 am - 1:30 am / Sun 9:45 am - 12:30 pm"
"Chops & Hops","Mon 10:15 am - 11:45 am / Tues 10 am - 12:30 pm / weds Thurs 5 pm - 8:30 pm / Fri 11:45 am - 6:45 pm / Sat 12:30 pm - 2 am / Sun 6:45 am - 3 pm"
"Dragon Eats","Mon 12:45 pm - 10 pm / Tues, Sun 1 pm - 5:30 pm / Weds, Sat 5:45 am - 12:45 pm / Thurs 3 pm - 6:15 pm / Fri 1 pm - 5 pm"
"Eight AM","mon- Tues 8 am - 2:15 pm / Weds, Sat 5 am - 7:15 pm / thurs-Fri 1 pm - 10:45 pm / Sun 4 pm - 7:30 pm"
"En Thai Sing","Mon 4:45 pm - 12:45 pm / Tues, Sun 11:45 am - 2:15 am / weds Thurs 6 am - 1:45 am / Fri 7:15 am - 10:45 pm / Sat 3:45 pm - 7:30 pm"
"Fiddler’s Green","mon- Weds 5 pm - 7:30 pm / Thurs 1:45 pm - 3:15 am / fri-Sat 6:15 am - 1:45 pm / Sun 1:30 pm - 11 pm"
"Girl & the Goat","mon- Tues 6 am - 1:30 pm / Weds 8:45 am - 1:15 pm / Thurs 10:30 am - 8:30 pm / fri-Sat 2:15 pm - 1:30 am / Sun 11:30 am - 2 pm"
"Jar + Fork","Mon, weds Thurs 5:45 am - 2:30 pm / Tues 4 pm - 5 pm / Fri 6:45 am - 1 am / Sat 10:30 am - 2:30 am / Sun 11:30 am - 11:30 pm"
"Juan in a Million","mon- Tues, Thurs, Sat 1:30 pm - 2:45 am / Weds 9:45 am - 8:45 pm / Fri 2:45 pm - 2:45 am / Sun 9:15 am - 3:30 am"
"Lox Stock & Bagel","Mon 6:45 am - 12 pm / Tues 5:30 pm - 11:15 pm / Weds 8 am - 5 pm / Thurs 10:15 am - 5 pm / Fri 11:30 am - 10 pm / Sat 2:30 pm - 10 pm / Sun 3 pm - 5:30 pm"
"Meat U There","Mon 7:30 am - 12:15 pm / Tues 5:30 pm - 1:15 am / weds Thurs 5:30 am - 3 am / Fri 10:45 am - 6:45 pm / Sat 2:30 pm - 7:15 pm / Sun 6 am - 8:30 am"
"Old Town Mexican Cafe","sun-Tues 7:30 am - 12:45 pm / Weds 8:15 am - 12:45 pm / Thurs 1:45 pm - 2:45 am / Fri 1:45 pm - 3:30 am / Sat 7:30 am - 12 pm"
"One Market Restaurant","Mon 2:15 pm - 1:45 am / Tues 1:15 pm - 6 pm / Weds 5 am - 6:30 am / Thurs 5:15 pm - 3 am / Fri 7:45 am - 12:15 pm / Sat 3:45 pm - 10 pm / Sun 9 am - 2:45 am"
"Pig’N Pancake","Mon, Weds 8 am - 12 pm / Tues 11:15 am - 4 pm / Thurs 3 pm - 3:30 am / Fri 11:30 am - 1:30 pm / sat-Sun 11 am - 12:30 pm"
"Planet of the Grapes","Mon, Fri 11 am - 2:15 am / Tues 11:45 am - 2 pm / Weds 8:30 am - 10:45 pm / Thurs 9:45 am - 2:30 pm / sat-Sun 7 am - 11 pm"
"PM Fish & Steak House","mon- Tues 10:15 am - 1 pm / Weds, Sat 5:45 pm - 10 pm / Thurs 1:30 pm - 10:15 pm / Fri 1:30 pm - 1:30 am / Sun 12:30 pm - 2 pm"
"Project Juice","sun-Tues 4:15 pm - 1:45 am / weds Thurs 10:45 am - 12:15 pm / Fri 2:45 pm - 5:15 pm / Sat 7:30 am - 12:15 pm"
"Shaker + Spear","Mon 12:15 pm - 5:15 pm / Tues, Thurs, Sat 5 pm - 8:45 pm / Weds 10:45 am - 4:15 pm / Fri 10:45 am - 1 pm / Sun 4 pm - 2:15 am"
"Smoque BBQ","mon- Tues 11:30 am - 4 pm / Weds, Sat 4:45 pm - 10 pm / Thurs 8:30 am - 11:45 am / Fri 11 am - 9 pm / Sun 2 pm - 6:15 pm"
"Soon Fatt","sun-Mon 1:15 pm - 2:45 pm / Tues 2:45 pm - 1 am / Weds 10:15 am - 7:45 pm / Thurs 3 pm - 3:15 am / Fri 2:45 pm - 2:30 am / Sat 5:30 pm - 1 am"
"Thai Tanic","Mon, Weds 8 am - 10 am / Tues 10 am - 3:45 am / Thurs 3 pm - 2:15 am / Fri 7:30 am - 12 pm / Sat 4:30 pm - 6:30 pm / Sun 11 am - 12:30 pm"
"The Chocolate Log","Mon 6:15 am - 1:45 am / Tues 8:30 am - 6:15 pm / Weds 7:30 am - 12 pm / thurs-Fri 1:45 pm - 10:45 pm / Sat 8 am - 9:45 am / Sun 8:30 am - 6 pm"
"The Lost Kitchen","Mon, Weds 2:30 pm - 2:45 am / Tues 10 am - 2:15 pm / Thurs 2:15 pm - 11:30 pm / Fri 6:15 am - 1:30 am / Sat 12:15 pm - 3 am / Sun 5 am - 3:45 am"
"The Pink Door","mon- Tues 2:45 pm - 1:30 am / Weds, Fri 11 am - 12:15 pm / Thurs 10:15 am - 5:45 pm / Sat 10:15 am - 6:45 pm / Sun 5 am - 6:45 pm"
"The Purple Pig","Mon, Weds 11:45 am - 1:15 pm / Tues 3:30 pm - 4:30 pm / thurs-Fri, Sun 7 am - 3:15 pm / Sat 9:30 am - 11 am"
"Three…","mon- Weds 5:15 pm - 6:45 pm / Thurs 5:45 pm - 2:45 am / Fri 7 am - 8 pm / Sat 2:15 pm - 1:30 am / Sun 8 am - 6:15 pm"
"Toro Toro Restaurant","Mon 5:30 pm - 10:15 pm / Tues 9:45 am - 4:30 pm / Weds 2:15 pm - 8:15 pm / Thurs 7:45 am - 7:45 pm / Fri, Sun 5:45 pm - 2:45 am / Sat 8:15 am - 9:45 am"
"3 Way Restaurant","Mon, Thurs 7 am - 9 am / Tues 5 am - 7 pm / Weds 1 pm - 7 pm / Fri 8:45 am - 12:30 pm / Sat 6:45 am - 1:15 pm / Sun 10:15 am - 2:15 pm"
"Bite Me Sandwiches","Mon, Weds 6:45 am - 11 am / Tues, Thurs 5 pm - 3 am / Fri 2:30 pm - 9:45 pm / Sat 5:15 am - 7:30 pm / Sun 11 am - 10:30 pm"
"Blue Mermaid","Mon, Sat 8:45 am - 6:30 pm / tues-Weds, Sun 5:15 am - 12:30 pm / Thurs 12:15 pm - 6:45 pm / Fri 6:15 am - 8:15 pm"
"Burma Love","Mon, Sat 2:30 pm - 1:15 am / Tues 8:45 am - 8:30 pm / Weds 9:15 am - 9 pm / thurs-Fri 1 pm - 8:30 pm / Sun 12:45 pm - 4 pm"
"Cat Heads BBQ","Mon 2:45 pm - 1:30 am / Tues 10 am - 4:30 pm / Weds 4:15 pm - 7:45 pm / Thurs 3:15 pm - 9:45 pm / Fri 4 pm - 6:15 pm / sat-Sun 5 am - 12 pm"
"Cutters Crabhouse","Mon, Sat 10:30 am - 11:45 pm / Tues 4:30 pm - 1 am / Weds 5:15 pm - 12:30 pm / Thurs 5:30 pm - 3:30 am / Fri 5:30 am - 1:15 pm / Sun 9 am - 12:30 pm"
"Eatmore Fried Chicken","sun-Mon 4:30 pm - 10 pm / Tues 5:15 pm - 8:15 pm / weds Thurs 6 am - 1 am / Fri 6:30 am - 6 pm / Sat 3 pm - 2 am"
"Fishcotheque","Mon 2:30 pm - 7:30 pm / tues-Thurs 5:45 pm - 6:45 pm / Fri 5:30 am - 6 am / Sat 2:45 pm - 7:30 pm / Sun 2:45 pm - 7 pm"
"Great Eastern Restaurant","Mon 7:30 am - 1:30 am / Tues, Fri 11 am - 4:45 pm / Weds 12:15 pm - 10:30 pm / Thurs, Sun 12:15 pm - 11 pm / Sat 5:15 pm - 9 pm"
"Hillstone","mon- Tues 9:45 am - 3:15 am / Weds 6:15 am - 4:15 pm / Thurs 1:15 pm - 10:45 pm / Fri 5:15 pm - 9 pm / Sat 9:15 am - 10:30 pm / Sun 5:15 pm - 8 pm"
"Island Prime","Mon, Weds 1:45 pm - 8:45 pm / Tues 10:15 am - 5:15 pm / Thurs 2 pm - 11:30 pm / Fri 4:30 pm - 5:15 pm / Sat 9 am - 9 pm / Sun 10 am - 3:15 pm"
"Lettuce Eat","Mon 8:30 am - 11 am / Tues 11 am - 3:45 am / Weds 12:15 pm - 2:30 pm / Thurs 5:30 pm - 9:15 pm / Fri 2:30 pm - 6:45 pm / Sat 4 pm - 6:30 pm / Sun 6:45 am - 2 pm"
"Little Sheep","Mon 11 am - 1:45 am / tues-Weds 2:30 pm - 8:15 pm / Thurs 12:45 pm - 12:45 pm / Fri 5:15 am - 9:30 am / Sat 2 pm - 12:45 pm / Sun 5 am - 1 pm"
"Lord of the Fries","Mon 6:30 am - 9 pm / Tues, Thurs 8:15 am - 1:45 am / Weds 8:45 am - 11 am / Fri, Sun 5:15 pm - 1 am / Sat 5:45 am - 8:15 pm"
"Metro Cafe","Mon, Sat 8 am - 1:45 pm / Tues 5:30 pm - 3:15 am / Weds 8 am - 10 pm / Thurs 2:30 pm - 6:45 pm / Fri, Sun 3 pm - 4:45 pm"
"Ocean Star","sat-Tues, Thurs 1 pm - 2:15 pm / Weds, Fri 11:30 am - 12:45 pm"
"Oasis Fried Chicken","sun-Mon 3:45 pm - 9:30 pm / tues-Weds 10:30 am - 7:30 pm / Thurs 9:45 am - 1:30 am / Fri 9 am - 4:30 pm / Sat 6:15 am - 4:45 pm"
"Party Fowl","Mon 9 am - 2:30 pm / Tues 12:30 pm - 2:45 pm / weds Thurs 6:45 am - 12:45 pm / Fri 3:15 pm - 7 pm / Sat 11:30 am - 11 pm / Sun 11 am - 1:30 am"
"Peking Inn","Mon, Thurs 8:45 am - 9:45 am / Tues 3:15 pm - 10:30 pm / Weds 2 pm - 7:15 pm / Fri 8 am - 4:15 pm / Sat 5:30 am - 1:45 pm / Sun 10:15 am - 2 am"
"Phat Phuc Noodle Bar","Mon, thurs-Fri 5:45 am - 4 pm / Tues, Sat 2 pm - 8 pm / Weds 1:30 pm - 6:45 pm / Sun 9:30 am - 3:45 am"
"Pu Pu Hot Pot","mon- Tues, Fri 7:30 am - 4:45 pm / Weds 5:30 pm - 11:45 pm / Thurs 4:45 pm - 10 pm / Sat 9:45 am - 12 pm / Sun 1 pm - 12:45 pm"
"Shuckers Restaurant","mon- Tues 10:45 am - 4 pm / weds Thurs 7:30 am - 6:30 pm / Fri 6:15 am - 9:45 pm / Sat 6 am - 1:15 am / Sun 8:45 am - 9:30 am"
"Single Shot","Mon, Sat 3:30 pm - 9:15 pm / tues-Weds 11:30 am - 2 am / Thurs 11 am - 12:30 pm / Fri 6:45 am - 12:30 pm / Sun 11:30 am - 1 pm"
"Staple & Fancy","mon- Tues, Fri 12 pm - 6 pm / Weds 11:45 am - 11:45 pm / Thurs, Sat 9:15 am - 5 pm / Sun 12 pm - 7:45 pm"
"Thai Me Up","Mon, Weds 6 am - 2:45 am / Tues 3:45 pm - 1:30 am / Thurs, Sun 12:30 pm - 9 pm / Fri 6 am - 10:30 am / Sat 12:30 pm - 3:15 am"
"Thai The Knot","Mon 1:45 pm - 4:15 pm / Tues 2 pm - 1:15 am / Weds, Sat 3:45 pm - 4:15 pm / Thurs 8:15 am - 1:15 am / Fri 8 am - 11:45 am / Sun 3 pm - 10 pm"
"The Chef in the Hat","Mon, Weds 5:45 am - 8:15 pm / Tues 8:15 am - 10 pm / Thurs, Sun 5:15 pm - 7:15 pm / Fri 2:30 pm - 3:15 am / Sat 2 pm - 11:45 pm"
"The Golden Stool","Mon 6:30 am - 1:45 am / Tues 12:15 pm - 11:30 pm / Weds, Sat 8:45 am - 11:15 pm / Thurs 5:45 am - 2 pm / Fri 10:15 am - 3:15 pm / Sun 12:30 pm - 2:45 am"
"The Poke Co.","sun-Mon 4 pm - 11:15 pm / tues-Weds 2:45 pm - 6 pm / Thurs 7 am - 3:30 am / Fri 4:30 pm - 3 am / Sat 11 am - 8:45 pm"
"The Slanted Door","Mon 11:45 am - 10 pm / Tues, Fri, Sun 12:45 pm - 9:15 pm / Weds 2:15 pm - 12 pm / Thurs 3:15 pm - 1:15 am / Sat 6 am - 12 pm"
"Wok This Way","Mon 5 pm - 8:45 pm / Tues, Sat 1:15 pm - 7:45 pm / Weds 4:15 pm - 6:45 pm / Thurs, Sun 7 am - 10 pm / Fri 5 am - 3 pm"
"Bankers Hill","Mon, Sat 9 am - 12:30 pm / Tues 5 am - 9:30 am / Weds 11:45 am - 1 am / Thurs 3:30 pm - 7:30 pm / Fri 11 am - 12:15 pm / Sun 2 pm - 4:45 pm"
"Barefoot Bar & Grill","mon- Tues 5 pm - 9 pm / Weds 1:45 pm - 2:30 am / Thurs 5:15 am - 2:15 am / fri-Sat 1 pm - 2:15 pm / Sun 5:30 am - 8:15 am"
"Bask","Mon, Thurs 4 pm - 9:30 pm / Tues 12:30 pm - 11:15 pm / Weds 1:45 pm - 7 pm / Fri 11 am - 10:30 pm / Sat 8:45 am - 9:15 am / Sun 4:45 pm - 6:15 pm"
"Cloak & Petal","Mon 9:30 am - 11:30 am / Tues 5 am - 8:15 am / weds Fri 12:30 pm - 12 pm / Sat 3:45 pm - 6 pm / Sun 2:15 pm - 2:30 am"
"Corridor","Mon, Sat 2:30 pm - 9:30 pm / Tues, Thurs 5:15 pm - 11:30 pm / Weds 9 am - 9:30 pm / Fri, Sun 12:30 pm - 6 pm"
"Duke’s Seafood","sun-Mon 11:45 am - 1 pm / Tues 4:30 pm - 9:15 pm / Weds, Sat 5 pm - 7:45 pm / Thurs 10:45 am - 1:15 am / Fri 10:30 am - 9:30 pm"
"Emerald Grill","Mon 5 pm - 8:30 pm / Tues, Sun 7:45 am - 3:30 am / Weds, Sat 9:15 am - 7:45 pm / Thurs 2 pm - 11:45 pm / Fri 9:30 am - 10 am"
"Fog City","Mon, Weds 1 pm - 12:30 pm / Tues 3:45 pm - 5:45 pm / Thurs 1:15 pm - 2 pm / Fri 4:30 pm - 10 pm / Sat 5 am - 6:45 pm / Sun 9:45 am - 10 am"
"Green Leaf","Mon 4:15 pm - 7:15 pm / Tues 5:30 pm - 9:30 pm / Weds, Sun 2 pm - 6:30 pm / Thurs 5:30 am - 8:45 pm / Fri 6:30 am - 11:45 am / Sat 3:45 pm - 9:30 pm"
"Harbor House Restaurant","Mon, weds Fri 5:30 pm - 8:45 pm / Tues 10 am - 2:45 pm / Sat 7:15 am - 1:30 pm / Sun 12 pm - 8 pm"
"Hollywood Cafe","Mon 7:15 am - 8:45 am / Tues, Fri 5:30 pm - 9 pm / Weds 7:15 am - 2:30 am / Thurs 9:30 am - 6:45 pm / Sat 10:45 am - 8:15 pm / Sun 5:45 am - 8:15 pm"
"Just Falafs","Mon 6:15 am - 10:30 am / Tues 6 am - 12:15 pm / Weds 1:30 pm - 6:30 pm / thurs-Fri 7:45 am - 9:30 pm / Sat 6:30 am - 9:45 pm / Sun 7:15 am - 1 pm"
"Lionfish","Mon 11 am - 8 pm / Tues 11 am - 4:45 pm / Weds 10:15 am - 8 pm / Thurs 3 pm - 5 pm / Fri 10:30 am - 2:15 pm / Sat 5:15 pm - 11:45 pm / Sun 2:45 pm - 9:30 pm"
"Maza Grill Kabob","Mon 8:30 am - 9:30 am / Tues 5:45 pm - 6:15 pm / weds Thurs 11:30 am - 7 pm / Fri 5:15 pm - 8:30 pm / Sat 10:30 am - 7:15 pm / Sun 1:30 pm - 4 pm"
"Mister A’s","Mon 1:30 pm - 3:30 pm / Tues 7 am - 12:15 pm / weds Fri 12:15 pm - 10:45 pm / Sat 2 pm - 6:15 pm / Sun 12:15 pm - 9:15 pm"
"Palomino","Mon, weds Thurs 2:30 pm - 2:30 am / Tues, Fri 5:30 am - 10:45 pm / Sat 1 pm - 9:30 pm / Sun 4:30 pm - 2:45 am"
"Poke Life","mon- Tues 7:45 am - 4:15 pm / Weds 2:30 pm - 2:45 am / Thurs 1:15 pm - 6:30 pm / Fri 8:15 am - 2 pm / Sat 12:45 pm - 1:45 am / Sun 7:45 am - 5:45 pm"
"Rich Table","Mon 7 am - 11:15 pm / Tues 11 am - 1 am / Weds 4:15 pm - 2:30 am / Thurs 12:45 pm - 11:45 pm / Fri 7 am - 8 pm / Sat 12:45 pm - 1:45 pm / Sun 8:30 am - 3:15 pm"
"Season 53","Mon 10:15 am - 4:45 pm / Tues 5 pm - 10 pm / Weds 10:45 am - 11:15 am / Thurs, Sun 8 am - 11:45 am / Fri 9:45 am - 12:30 pm / Sat 2:45 pm - 2:15 am"
"Smyth","Mon, Sat 3:30 pm - 10 pm / Tues 8:30 am - 9 am / Weds 5:30 am - 12:45 pm / thurs-Fri 1:45 pm - 2:15 pm / Sun 7:15 am - 11:15 am"
"Spinasse","mon- Tues 3:30 pm - 11:45 pm / Weds 12 pm - 1 am / Thurs 3:45 pm - 8:15 pm / Fri, Sun 3:45 pm - 7 pm / Sat 5:30 pm - 3:30 am"
"The French Gourmet","Mon 9:30 am - 5:15 pm / Tues 5:45 am - 12:30 pm / Weds 9 am - 3:30 am / Thurs, Sun 8:45 am - 10:45 pm / Fri 3:45 pm - 7:45 pm / Sat 5:30 am - 2:30 am"
"The Polo Bar","sun-Mon 2:45 pm - 3 pm / Tues 11:15 am - 7 pm / Weds, Fri 5:45 pm - 8:15 pm / Thurs 2 pm - 12 pm / Sat 7:15 am - 1:45 pm"
"The View Lounge","sun-Mon 7:15 am - 7 pm / Tues, Fri 11 am - 5:15 pm / Weds 7:15 am - 10 pm / Thurs 6 am - 8:15 pm / Sat 6:15 am - 10:30 pm"
"Umami Burger","mon- Tues 6 am - 3:30 am / Weds 4:45 pm - 7:45 pm / Thurs 5:30 pm - 10:15 pm / Fri 9 am - 9:30 pm / sat-Sun 5:45 pm - 9:45 pm"
"Vessel Restaurant","Mon, Sat 1:15 pm - 1:30 am / tues-Weds 7:15 am - 1:15 pm / thurs-Fri 2:45 pm - 9 pm / Sun 3:30 pm - 11 pm"
"Zoës Kitchen","Mon, Sat 8:30 am - 3:45 am / Tues 1:45 pm - 8:15 pm / Weds 3:15 pm - 4:15 pm / thurs-Fri 10:30 am - 6:30 pm / Sun 9:45 am - 3:30 pm"
"BJ’s Restaurant Brewhouse","mon- Tues 1:45 pm - 1 am / Weds 2:45 pm - 9:30 pm / Thurs 12:30 pm - 3:30 pm / Fri 6:45 am - 2 am / Sat 3:30 pm - 8 pm / Sun 8:15 am - 1:30 am"
"BRIO Tuscan Grille","mon- Tues 1:15 pm - 9:15 pm / Weds 12:30 pm - 11:15 pm / Thurs 5:45 am - 7:15 am / Fri 4:30 pm - 3:15 am / Sat 5:15 pm - 11:45 pm / Sun 12:15 pm - 9:30 pm"
"Cafe 21","sun-Tues 7:15 am - 12:30 pm / Weds 5:30 pm - 1:15 am / Thurs 2:30 pm - 3:15 am / Fri 9:15 am - 8:15 pm / Sat 1:45 pm - 12:15 pm"
"City View Restaurant","Mon 8:15 am - 1:30 pm / Tues, thurs-Fri 1:45 pm - 11:15 pm / Weds 9:30 am - 10:45 pm / Sat 2:15 pm - 7:30 pm / Sun 3 pm - 5:45 pm"
"Cosmopolitan Restaurant","Mon, Sat 12:30 pm - 1:15 pm / Tues 6:45 am - 3:45 am / Weds 6:30 am - 1:30 am / Thurs, Sun 11 am - 7:15 pm / Fri 11:30 am - 7:30 pm"
"Crabby Dick’s","mon- Tues 2 pm - 3 pm / Weds 5:15 pm - 9:30 pm / Thurs 4 pm - 9 pm / Fri, Sun 8:15 am - 1:30 pm / Sat 4 pm - 12:30 pm"
"Fare Start","sun-Mon, Weds, Fri 1:15 pm - 8:15 pm / Tues 5:30 am - 1 pm / Thurs 7:45 am - 6 pm / Sat 10 am - 10 pm"
"Greens","sun-Mon, Weds 3:30 pm - 8 pm / Tues 8:15 am - 1 pm / Thurs 9:30 am - 8:45 pm / Fri 4 pm - 7 pm / Sat 2 pm - 2:15 am"
"Gringos Locos","Mon, Sat 9 am - 1 am / Tues 10:45 am - 1 am / weds Thurs 6 am - 2:30 pm / Fri 7:15 am - 9:45 am / Sun 4:15 pm - 10:30 pm"
"Harbor City Restaurant","mon- Tues 6 am - 9:15 pm / Weds, sat-Sun 8:30 am - 11:30 pm / Thurs 12:45 pm - 2 pm / Fri 6:45 am - 3:45 pm"
"House of Blues","Mon 1:45 pm - 4:30 pm / tues-Weds 8:45 am - 9:45 pm / Thurs, Sun 6:30 am - 12 pm / Fri 5 pm - 12 pm / Sat 9:30 am - 7 pm"
"La Grotta","Mon, weds Thurs 3:45 pm - 9:15 pm / Tues 10:30 am - 4:45 pm / Fri 7:30 am - 6:30 pm / Sat 2:30 pm - 3:45 am / Sun 6:45 am - 10:30 pm"
"Metropolitan Grill","mon- Tues 5:45 pm - 3:15 am / weds Thurs 10:15 am - 9 pm / fri-Sat 1 pm - 2 am / Sun 4 pm - 3 am"
"Rainforest Cafe","Mon, Fri 8:45 am - 10 am / Tues, Thurs 4:30 pm - 9:45 pm / Weds 7:30 am - 8:15 am / Sat 3:15 pm - 2:15 am / Sun 11:30 am - 8:15 pm"
"Rice House","mon- Tues 12 pm - 10 pm / Weds, Fri 5 pm - 8:15 pm / Thurs 11:15 am - 1:15 pm / Sat 5 am - 8:30 am / Sun 6:15 am - 9:30 pm"
"Seaview Restaurant","Mon, Thurs 11:30 am - 2:30 pm / Tues 1 pm - 3:15 am / Weds, Sat 4:15 pm - 8:30 pm / Fri 8:30 am - 8:30 pm / Sun 10:30 am - 11:30 am"
"Spruce","Mon 11:45 am - 3:30 am / Tues 7:30 am - 4:45 pm / Weds 7:15 am - 1 am / thurs-Sat 9:30 am - 9:45 pm / Sun 8:45 am - 12:45 pm"
"The House","mon- Tues 4 pm - 12 pm / Weds, Sat 3:15 pm - 6:15 pm / Thurs 9 am - 12:30 pm / Fri 1 pm - 4 pm / Sun 1:15 pm - 7 pm"
"The Inn","mon- Tues 11:45 am - 3:15 am / Weds 11:45 am - 3 am / Thurs 5:30 am - 1 am / Fri 12:45 pm - 12:45 pm / Sat 7:15 am - 1 am / Sun 8 am - 6:30 pm"
"The Kitchen","Mon 4:30 pm - 7:45 pm / Tues 5 am - 3 am / Weds 1:45 pm - 10:45 pm / Thurs, Sat 8:45 am - 11:45 pm / Fri 11:30 am - 9:15 pm / Sun 11:45 am - 1:15 pm"
"The Melting Pot","Mon 1:45 pm - 1:30 am / Tues 7:15 am - 2:45 pm / weds Thurs 5 am - 12:15 pm / Fri 5:45 am - 12:15 pm / Sat 9 am - 4:30 pm / Sun 3:15 pm - 3:30 am"
"The Mission","mon- Tues 9:45 am - 3:30 am / Weds, Sat 11:15 am - 1 pm / Thurs 1:30 pm - 9:30 pm / Fri 2:15 pm - 1:15 am / Sun 2 pm - 10 pm"
"The Saddle River Inn","Mon 2:30 pm - 9 pm / tues-Weds 12:45 pm - 1:30 am / Thurs 11:45 am - 2:15 am / Fri 5:30 pm - 6:15 pm / Sat 1:45 pm - 1:45 am / Sun 10:15 am - 7 pm"
"Tin Roof","Mon 1:15 pm - 5:45 pm / Tues 1 pm - 7:45 pm / Weds 4:45 pm - 2 am / Thurs 4 pm - 11:15 pm / Fri 2:30 pm - 9:30 pm / Sat 10:30 am - 4:45 pm / Sun 8:30 am - 2:30 pm"
"Water Grill","Mon 2:30 pm - 12:15 pm / Tues, Thurs 8 am - 9:15 pm / Weds 11:45 am - 3:15 pm / Fri 1 pm - 1:30 am / Sat 6 am - 3:30 pm / Sun 3:45 pm - 7 pm"
"Alinea","Mon 6 am - 9:45 am / Tues 2:30 pm - 7:45 pm / Weds 9:45 am - 3:45 am / Thurs 8 am - 6 pm / Fri 5 pm - 2 am / Sat 6:30 am - 5:15 pm / Sun 2:45 pm - 10:30 pm"
"Barley Mash","Mon, Weds 3:30 pm - 1:45 am / Tues 6:15 am - 3:30 am / Thurs 7:45 am - 2:45 am / Fri 4 pm - 8:15 pm / Sat 9:30 am - 4:45 pm / Sun 9 am - 7 pm"
"Blunch","mon- Tues 8:45 am - 6:30 pm / Weds 12:15 pm - 2:45 am / Thurs 6:45 am - 8:15 pm / Fri 10:30 am - 1:30 pm / Sat 12:15 pm - 2:30 am / Sun 5:45 pm - 12 pm"
"Boka","sun-Mon 1:30 pm - 5:30 pm / Tues, Sat 5:30 pm - 6:15 pm / Weds 2:45 pm - 10:30 pm / Thurs 6:45 am - 8:30 pm / Fri 9:30 am - 3 am"
